id,idFile,nu,states/0/code,states/0/name,states/0/path,states/0/quara/into/where/e,states/0/quara/into/where/v,states/0/quara/into/where/uv,states/0/quara/into/min/e,states/0/quara/into/min/v,states/0/quara/into/min/uv,states/0/quara/into/max/e,states/0/quara/into/max/v,states/0/quara/into/max/uv,states/0/quara/into/comment,states/0/test/into/pcr/e,states/0/test/into/pcr/v,states/0/test/into/pcr/uv,states/0/test/into/ag/e,states/0/test/into/ag/v,states/0/test/into/ag/uv,states/0/test/into/comment,states/0/visa/into/bool,states/0/visa/into/comment
DZ,DZ_States,58,35,Boumerdès,,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States
DZ,DZ_States,59,8,Béchar,,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States
DZ,DZ_States,60,6,Béjaïa,,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States
DZ,DZ_States,61,2,Chlef,,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States
DZ,DZ_States,62,25,Constantine,,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States
DZ,DZ_States,63,17,Djelfa,,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States
DZ,DZ_States,64,32,El Bayadh,,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States
DZ,DZ_States,65,39,El Oued,,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States
DZ,DZ_States,66,36,El Tarf,,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States
DZ,DZ_States,67,47,Ghardaïa,,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States
DZ,DZ_States,68,24,Guelma,,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States
DZ,DZ_States,69,33,Illizi,DZA,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States
DZ,DZ_States,70,18,Jijel,,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States
DZ,DZ_States,71,40,Khenchela,,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States
DZ,DZ_States,72,3,Laghouat,,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States
DZ,DZ_States,73,29,Mascara,,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States
DZ,DZ_States,74,43,Mila,,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States
DZ,DZ_States,75,27,Mostaganem,,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States
DZ,DZ_States,76,28,Msila,,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States
DZ,DZ_States,77,26,Médéa,,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States
DZ,DZ_States,78,45,Naama,,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States
DZ,DZ_States,79,31,Oran,,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States
DZ,DZ_States,80,30,Ouargla,,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States
DZ,DZ_States,81,4,Oum el Bouaghi,,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States
DZ,DZ_States,82,48,Relizane,,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States
DZ,DZ_States,83,20,Saïda,,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States
DZ,DZ_States,84,22,Sidi Bel Abbès,,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States
DZ,DZ_States,85,21,Skikda,,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States
DZ,DZ_States,86,41,Souk Ahras,,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States
DZ,DZ_States,87,19,Sétif,,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States
DZ,DZ_States,88,11,Tamanghasset,,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States
DZ,DZ_States,89,14,Tiaret,,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States
DZ,DZ_States,90,37,Tindouf,,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States
DZ,DZ_States,91,42,Tipaza,,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States
DZ,DZ_States,92,38,Tissemsilt,,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States
DZ,DZ_States,93,15,Tizi Ouzou,,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States
DZ,DZ_States,94,13,Tlemcen,,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States
DZ,DZ_States,95,12,Tébessa,,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States,DZ_States-->AF_States
AS,AS_States,96,AS,AS,,AS_States-->AF_States,AS_States-->AF_States,AS_States-->AF_States,AS_States-->AF_States,AS_States-->AF_States,AS_States-->AF_States,AS_States-->AF_States,AS_States-->AF_States,AS_States-->AF_States,AS_States-->AF_States,AS_States-->AF_States,AS_States-->AF_States,AS_States-->AF_States,AS_States-->AF_States,AS_States-->AF_States,AS_States-->AF_States,AS_States-->AF_States,AS_States-->AF_States,AS_States-->AF_States
AD,AD_States,97,7,Andorra la Vella,,AD_States-->AF_States,AD_States-->AF_States,AD_States-->AF_States,AD_States-->AF_States,AD_States-->AF_States,AD_States-->AF_States,AD_States-->AF_States,AD_States-->AF_States,AD_States-->AF_States,AD_States-->AF_States,AD_States-->AF_States,AD_States-->AF_States,AD_States-->AF_States,AD_States-->AF_States,AD_States-->AF_States,AD_States-->AF_States,AD_States-->AF_States,AD_States-->AF_States,AD_States-->AF_States
AD,AD_States,98,2,Canillo,,AD_States-->AF_States,AD_States-->AF_States,AD_States-->AF_States,AD_States-->AF_States,AD_States-->AF_States,AD_States-->AF_States,AD_States-->AF_States,AD_States-->AF_States,AD_States-->AF_States,AD_States-->AF_States,AD_States-->AF_States,AD_States-->AF_States,AD_States-->AF_States,AD_States-->AF_States,AD_States-->AF_States,AD_States-->AF_States,AD_States-->AF_States,AD_States-->AF_States,AD_States-->AF_States
AD,AD_States,99,3,Encamp,,AD_States-->AF_States,AD_States-->AF_States,AD_States-->AF_States,AD_States-->AF_States,AD_States-->AF_States,AD_States-->AF_States,AD_States-->AF_States,AD_States-->AF_States,AD_States-->AF_States,AD_States-->AF_States,AD_States-->AF_States,AD_States-->AF_States,AD_States-->AF_States,AD_States-->AF_States,AD_States-->AF_States,AD_States-->AF_States,AD_States-->AF_States,AD_States-->AF_States,AD_States-->AF_States
AD,AD_States,100,8,Escaldes-Engordany,,AD_States-->AF_States,AD_States-->AF_States,AD_States-->AF_States,AD_States-->AF_States,AD_States-->AF_States,AD_States-->AF_States,AD_States-->AF_States,AD_States-->AF_States,AD_States-->AF_States,AD_States-->AF_States,AD_States-->AF_States,AD_States-->AF_States,AD_States-->AF_States,AD_States-->AF_States,AD_States-->AF_States,AD_States-->AF_States,AD_States-->AF_States,AD_States-->AF_States,AD_States-->AF_States
