nu,idFile,nu.1,states/code,states/name,states/nu,states/forbidden/into/bool/v,states/forbidden/into/bool/uv,states/forbidden/into/comment/en,states/forbidden/into/comment/en.1,states/forbidden/into/comment/en.2,states/forbidden/into/comment/en.3,states/quara/into/where/e,states/quara/into/where/v,states/quara/into/where/uv,states/quara/into/dur/e,states/quara/into/dur/v,states/quara/into/dur/uv,states/quara/into/comment/en,states/quara/into/comment/de,states/quara/into/comment/fr,states/quara/into/comment/es,states/test/into/pcr/e,states/test/into/pcr/v,states/test/into/pcr/uv,states/test/into/or,states/test/into/ag/e,states/test/into/ag/v,states/test/into/ag/uv,states/test/into/comment/en,states/test/into/comment/de,states/test/into/comment/fr,states/test/into/comment/es,states/link/into,,.1,.2,.3,.4,Unnamed: 39,Unnamed: 40,Unnamed: 41
DZ,DZ_States,58,35,Boumerdès,,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,,,,,,,,,,,,,,,,,
DZ,DZ_States,59,8,Béchar,,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,,,,,,,,,,,,,,,,,
DZ,DZ_States,60,6,Béjaïa,,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,,,,,,,,,,,,,,,,,
DZ,DZ_States,61,2,Chlef,,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,,,,,,,,,,,,,,,,,
DZ,DZ_States,62,25,Constantine,,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,,,,,,,,,,,,,,,,,
DZ,DZ_States,63,17,Djelfa,,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,,,,,,,,,,,,,,,,,
DZ,DZ_States,64,32,El Bayadh,,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,,,,,,,,,,,,,,,,,
DZ,DZ_States,65,39,El Oued,,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,,,,,,,,,,,,,,,,,
DZ,DZ_States,66,36,El Tarf,,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,,,,,,,,,,,,,,,,,
DZ,DZ_States,67,47,Ghardaïa,,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,,,,,,,,,,,,,,,,,
DZ,DZ_States,68,24,Guelma,,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,,,,,,,,,,,,,,,,,
DZ,DZ_States,69,33,Illizi,DZA,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,,,,,,,,,,,,,,,,,
DZ,DZ_States,70,18,Jijel,,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,,,,,,,,,,,,,,,,,
DZ,DZ_States,71,40,Khenchela,,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,,,,,,,,,,,,,,,,,
DZ,DZ_States,72,3,Laghouat,,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,,,,,,,,,,,,,,,,,
DZ,DZ_States,73,29,Mascara,,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,,,,,,,,,,,,,,,,,
DZ,DZ_States,74,43,Mila,,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,,,,,,,,,,,,,,,,,
DZ,DZ_States,75,27,Mostaganem,,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,,,,,,,,,,,,,,,,,
DZ,DZ_States,76,28,Msila,,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,,,,,,,,,,,,,,,,,
DZ,DZ_States,77,26,Médéa,,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,,,,,,,,,,,,,,,,,
DZ,DZ_States,78,45,Naama,,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,,,,,,,,,,,,,,,,,
DZ,DZ_States,79,31,Oran,,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,,,,,,,,,,,,,,,,,
DZ,DZ_States,80,30,Ouargla,,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,,,,,,,,,,,,,,,,,
DZ,DZ_States,81,4,Oum el Bouaghi,,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,,,,,,,,,,,,,,,,,
DZ,DZ_States,82,48,Relizane,,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,,,,,,,,,,,,,,,,,
DZ,DZ_States,83,20,Saïda,,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,,,,,,,,,,,,,,,,,
DZ,DZ_States,84,22,Sidi Bel Abbès,,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,,,,,,,,,,,,,,,,,
DZ,DZ_States,85,21,Skikda,,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,,,,,,,,,,,,,,,,,
DZ,DZ_States,86,41,Souk Ahras,,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,,,,,,,,,,,,,,,,,
DZ,DZ_States,87,19,Sétif,,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,,,,,,,,,,,,,,,,,
DZ,DZ_States,88,11,Tamanghasset,,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,,,,,,,,,,,,,,,,,
DZ,DZ_States,89,14,Tiaret,,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,,,,,,,,,,,,,,,,,
DZ,DZ_States,90,37,Tindouf,,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,,,,,,,,,,,,,,,,,
DZ,DZ_States,91,42,Tipaza,,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,,,,,,,,,,,,,,,,,
DZ,DZ_States,92,38,Tissemsilt,,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,,,,,,,,,,,,,,,,,
DZ,DZ_States,93,15,Tizi Ouzou,,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,,,,,,,,,,,,,,,,,
DZ,DZ_States,94,13,Tlemcen,,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,,,,,,,,,,,,,,,,,
DZ,DZ_States,95,12,Tébessa,,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,DZ_States-->asdf,,,,,,,,,,,,,,,,,
AS,AS_States,96,AS,AS,,AS_States-->asdf,AS_States-->asdf,AS_States-->asdf,AS_States-->asdf,AS_States-->asdf,AS_States-->asdf,AS_States-->asdf,AS_States-->asdf,AS_States-->asdf,AS_States-->asdf,AS_States-->asdf,AS_States-->asdf,AS_States-->asdf,AS_States-->asdf,AS_States-->asdf,AS_States-->asdf,AS_States-->asdf,AS_States-->asdf,AS_States-->asdf,,,,,,,,,,,,,,,,,
AD,AD_States,97,7,Andorra la Vella,,AD_States-->asdf,AD_States-->asdf,AD_States-->asdf,AD_States-->asdf,AD_States-->asdf,AD_States-->asdf,AD_States-->asdf,AD_States-->asdf,AD_States-->asdf,AD_States-->asdf,AD_States-->asdf,AD_States-->asdf,AD_States-->asdf,AD_States-->asdf,AD_States-->asdf,AD_States-->asdf,AD_States-->asdf,AD_States-->asdf,AD_States-->asdf,,,,,,,,,,,,,,,,,
AD,AD_States,98,2,Canillo,,AD_States-->asdf,AD_States-->asdf,AD_States-->asdf,AD_States-->asdf,AD_States-->asdf,AD_States-->asdf,AD_States-->asdf,AD_States-->asdf,AD_States-->asdf,AD_States-->asdf,AD_States-->asdf,AD_States-->asdf,AD_States-->asdf,AD_States-->asdf,AD_States-->asdf,AD_States-->asdf,AD_States-->asdf,AD_States-->asdf,AD_States-->asdf,,,,,,,,,,,,,,,,,
AD,AD_States,99,3,Encamp,,AD_States-->asdf,AD_States-->asdf,AD_States-->asdf,AD_States-->asdf,AD_States-->asdf,AD_States-->asdf,AD_States-->asdf,AD_States-->asdf,AD_States-->asdf,AD_States-->asdf,AD_States-->asdf,AD_States-->asdf,AD_States-->asdf,AD_States-->asdf,AD_States-->asdf,AD_States-->asdf,AD_States-->asdf,AD_States-->asdf,AD_States-->asdf,,,,,,,,,,,,,,,,,
AD,AD_States,100,8,Escaldes-Engordany,,AD_States-->asdf,AD_States-->asdf,AD_States-->asdf,AD_States-->asdf,AD_States-->asdf,AD_States-->asdf,AD_States-->asdf,AD_States-->asdf,AD_States-->asdf,AD_States-->asdf,AD_States-->asdf,AD_States-->asdf,AD_States-->asdf,AD_States-->asdf,AD_States-->asdf,AD_States-->asdf,AD_States-->asdf,AD_States-->asdf,AD_States-->asdf,,,,,,,,,,,,,,,,,
AD,AD_States,101,4,La Massana,,AD_States-->asdf,AD_States-->asdf,AD_States-->asdf,AD_States-->asdf,AD_States-->asdf,AD_States-->asdf,AD_States-->asdf,AD_States-->asdf,AD_States-->asdf,AD_States-->asdf,AD_States-->asdf,AD_States-->asdf,AD_States-->asdf,AD_States-->asdf,AD_States-->asdf,AD_States-->asdf,AD_States-->asdf,AD_States-->asdf,AD_States-->asdf,,,,,,,,,,,,,,,,,
AD,AD_States,102,5,Ordino,,AD_States-->asdf,AD_States-->asdf,AD_States-->asdf,AD_States-->asdf,AD_States-->asdf,AD_States-->asdf,AD_States-->asdf,AD_States-->asdf,AD_States-->asdf,AD_States-->asdf,AD_States-->asdf,AD_States-->asdf,AD_States-->asdf,AD_States-->asdf,AD_States-->asdf,AD_States-->asdf,AD_States-->asdf,AD_States-->asdf,AD_States-->asdf,,,,,,,,,,,,,,,,,
AD,AD_States,103,6,Sant Julià de Lòria,,AD_States-->asdf,AD_States-->asdf,AD_States-->asdf,AD_States-->asdf,AD_States-->asdf,AD_States-->asdf,AD_States-->asdf,AD_States-->asdf,AD_States-->asdf,AD_States-->asdf,AD_States-->asdf,AD_States-->asdf,AD_States-->asdf,AD_States-->asdf,AD_States-->asdf,AD_States-->asdf,AD_States-->asdf,AD_States-->asdf,AD_States-->asdf,,,,,,,,,,,,,,,,,
AO,AO_States,104,BGO,Bengo,,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,,,,,,,,,,,,,,,,,
AO,AO_States,105,BGU,Benguela,,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,,,,,,,,,,,,,,,,,
AO,AO_States,106,BIE,Bié,,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,,,,,,,,,,,,,,,,,
AO,AO_States,107,CAB,Cabinda,,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,,,,,,,,,,,,,,,,,
AO,AO_States,108,CNN,Cunene,,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,,,,,,,,,,,,,,,,,
AO,AO_States,109,HUA,Huambo,,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,,,,,,,,,,,,,,,,,
AO,AO_States,110,HUI,Huíla,,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,,,,,,,,,,,,,,,,,
AO,AO_States,111,CCU,Kuando Kubango,,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,,,,,,,,,,,,,,,,,
AO,AO_States,112,CNO,Kwanza Norte,,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,,,,,,,,,,,,,,,,,
AO,AO_States,113,CUS,Kwanza Sul,,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,AO_States-->asdf,,,,,,,,,,,,,,,,,
